occurrenceID,eventDate,date_year,month,decimalLatitude,decimalLongitude,sst,sss,datasetName,basisOfRecord,coordinateUncertaintyInMeters,season
405789,2023-03-11 14:56:56+00:00,2023,3,20.756682,-156.588793,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
405818,2023-03-11 14:46:39+00:00,2023,3,20.756682,-156.588793,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
405819,2023-03-11 14:56:56+00:00,2023,3,20.756682,-156.588793,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
641351,2026-02-15 12:18:09+00:00,2026,2,20.742195,-156.588764,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
108906,2018-01-09 09:19:38+00:00,2018,1,20.755742,-156.588597,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
600915,2025-02-04 14:57:30+00:00,2025,2,20.761952,-156.588548,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
453727,2024-03-26 15:06:40+00:00,2024,3,20.781107,-156.588548,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
621055,2025-12-20 08:20:11+00:00,2025,12,20.787313,-156.588498,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
621066,2025-12-20 10:22:25+00:00,2025,12,20.787313,-156.588498,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
523718,2025-01-16 09:34:19+00:00,2025,1,20.777577,-156.588493,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
648759,2026-02-27 09:49:42+00:00,2026,2,20.765273,-156.588489,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
648425,2026-03-03 09:36:01+00:00,2026,3,20.762947,-156.588411,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
361284,2023-03-04 10:48:35+00:00,2023,3,20.768525,-156.588343,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
264494,2021-12-27 11:18:24+00:00,2021,12,20.778649,-156.588203,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
425357,2023-01-18 10:38:55+00:00,2023,1,20.721852,-156.58814,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
341847,2022-01-19 10:36:13+00:00,2022,1,20.746683,-156.588135,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
652248,2026-03-18 09:25:56+00:00,2026,3,20.777178,-156.588119,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
425468,2023-12-26 15:15:53+00:00,2023,12,20.740953,-156.588065,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
425466,2023-12-26 15:15:28+00:00,2023,12,20.74095,-156.588057,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
164568,2020-03-14 10:15:13+00:00,2020,3,20.766095,-156.588018,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
165623,2021-01-31 16:48:23+00:00,2021,1,20.769312,-156.587916,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
646175,2026-02-28 17:10:56+00:00,2026,2,20.760128,-156.587791,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
361200,2023-01-20 10:00:16+00:00,2023,1,20.747518,-156.587788,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
542396,2025-04-01 08:19:37+00:00,2025,4,20.78034,-156.587732,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
432278,2024-01-21 16:30:00+00:00,2024,1,20.8,-156.64,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
165624,2021-01-30 16:14:13+00:00,2021,1,20.780725,-156.587696,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
443635,2024-03-04 17:41:00+00:00,2024,3,20.777778,-156.559139,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Spring
170385,2021-03-22 12:53:49+00:00,2021,3,20.773154,-156.587671,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
170401,2021-03-22 12:53:42+00:00,2021,3,20.773154,-156.587671,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
170116,2021-02-17 10:22:30+00:00,2021,2,20.786154,-156.587563,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
528795,2025-02-07 20:49:34+00:00,2025,2,20.779206,-156.587523,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
516542,2024-12-21 08:14:03+00:00,2024,12,20.772303,-156.58748,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
409682,2023-12-06 10:10:32+00:00,2023,12,20.781439,-156.587448,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
164566,2020-03-14 09:00:35+00:00,2020,3,20.771743,-156.559113,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
641349,2026-02-15 12:17:41+00:00,2026,2,20.747254,-156.559081,25.42,34.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
654137,2026-03-25 08:41:16+00:00,2026,3,20.716181,-156.517339,25.42,34.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
361236,2023-01-20 09:59:36+00:00,2023,1,20.744397,-156.587363,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
284288,2022-02-21 15:16:17+00:00,2022,2,20.75501,-156.587341,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
108579,2015-03-03 12:10:08+00:00,2015,3,20.75568,-156.587258,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
445985,2024-02-05 14:47:57+00:00,2024,2,20.787513,-156.587242,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
432263,2024-01-21 09:30:00+00:00,2024,1,20.8,-156.64,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
170117,2021-02-17 10:25:55+00:00,2021,2,20.785228,-156.587153,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
447300,2024-02-01 12:04:30+00:00,2024,2,20.773217,-156.587137,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
674445,2025-03-20 07:26:05+00:00,2025,3,20.786304,-156.587127,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
452263,2024-03-13 14:40:42+00:00,2024,3,20.787008,-156.5871,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
643997,2026-02-23 11:12:26+00:00,2026,2,20.780389,-156.587006,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
638343,2026-01-21 09:51:06+00:00,2026,1,20.781503,-156.586933,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
516543,2024-12-21 08:12:21+00:00,2024,12,20.771327,-156.586907,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
528125,2025-01-23 10:00:46+00:00,2025,1,20.781608,-156.586772,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
358876,2023-03-23 13:26:22+00:00,2023,3,20.727418,-156.586761,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
424933,2023-12-24 09:46:27+00:00,2023,12,20.765675,-156.586761,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
443377,2024-03-05 10:15:30+00:00,2024,3,20.772095,-156.586761,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
518908,2024-12-31 13:35:13+00:00,2024,12,20.762137,-156.517262,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
317415,2022-02-05 12:57:13+00:00,2022,2,20.757821,-156.58669,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
441736,2024-02-25 15:24:27+00:00,2024,2,20.757363,-156.558952,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
523035,2025-01-18 17:21:49+00:00,2025,1,20.767687,-156.58659,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
316732,2022-01-24 12:20:04+00:00,2022,1,20.772552,-156.586587,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
316733,2022-01-24 12:20:20+00:00,2022,1,20.772552,-156.586587,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
405764,2023-03-10 12:31:55+00:00,2023,3,20.77652,-156.586533,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
519097,2025-01-02 08:40:02+00:00,2025,1,20.786262,-156.586497,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
600896,2025-01-24 14:16:58+00:00,2025,1,20.77298,-156.58644,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
600895,2025-01-24 14:16:58+00:00,2025,1,20.77298,-156.58644,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
521129,2025-01-08 09:10:05+00:00,2025,1,20.77879,-156.586422,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
522018,2025-01-16 11:29:20+00:00,2025,1,20.767631,-156.586418,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
522019,2025-01-16 11:39:37+00:00,2025,1,20.767631,-156.586418,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
533973,2025-02-23 18:00:00+00:00,2025,2,20.776003,-156.586418,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
437048,2024-02-05 11:49:30+00:00,2024,2,20.781135,-156.586418,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
317416,2022-02-05 12:57:27+00:00,2022,2,20.759919,-156.586399,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
439938,2024-02-16 11:08:53+00:00,2024,2,20.771048,-156.58633,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
447298,2024-02-01 11:13:55+00:00,2024,2,20.775402,-156.5862,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
351257,2023-02-14 13:53:58+00:00,2023,2,20.773222,-156.586194,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
652247,2026-03-18 09:14:56+00:00,2026,3,20.769758,-156.586136,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
638358,2026-01-31 14:04:31+00:00,2026,1,20.771013,-156.586123,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
164544,2020-03-04 11:31:13+00:00,2020,3,20.753893,-156.586112,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
515441,2024-12-14 09:56:22+00:00,2024,12,20.766889,-156.586075,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
164569,2020-03-14 10:22:34+00:00,2020,3,20.765765,-156.586053,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
321668,2022-01-28 14:27:24+00:00,2022,1,20.76388,-156.586007,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
528126,2025-01-23 10:10:40+00:00,2025,1,20.785652,-156.585987,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
523717,2025-01-16 09:29:12+00:00,2025,1,20.776102,-156.585968,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
629260,2026-01-17 08:20:14+00:00,2026,1,20.736938,-156.517239,25.42,34.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
554359,2023-03-04 11:42:23+00:00,2023,3,20.784264,-156.585809,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
621225,2025-12-24 16:50:34+00:00,2025,12,20.774509,-156.585698,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
518913,2024-12-31 14:37:48+00:00,2024,12,20.748235,-156.585682,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
648765,2026-02-27 13:43:30+00:00,2026,2,20.776188,-156.585668,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
518912,2024-12-31 14:37:42+00:00,2024,12,20.748262,-156.58566,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
405771,2023-03-10 12:08:43+00:00,2023,3,20.777742,-156.585647,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
652942,2026-03-17 14:13:49+00:00,2026,3,20.762896,-156.585613,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
541780,2025-03-26 10:02:04+00:00,2025,3,20.753852,-156.585477,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
512488,2024-11-27 12:06:40+00:00,2024,11,20.743627,-156.585388,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Autumn
297139,2019-01-17 16:53:10+00:00,2019,1,20.751178,-156.585388,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
297137,2019-01-17 16:10:13+00:00,2019,1,20.751178,-156.585388,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
622470,2025-12-29 10:32:14+00:00,2025,12,20.751392,-156.558914,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
297138,2019-01-17 16:15:17+00:00,2019,1,20.751178,-156.585388,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
297141,2019-01-18 16:02:43+00:00,2019,1,20.751178,-156.585388,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
432273,2024-01-21 11:00:00+00:00,2024,1,20.8,-156.64,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
297142,2019-01-18 16:18:34+00:00,2019,1,20.751178,-156.585388,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
297143,2019-01-18 17:13:46+00:00,2019,1,20.751178,-156.585388,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
297140,2019-01-18 16:00:48+00:00,2019,1,20.751178,-156.585388,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
432281,2024-01-21 00:00:00+00:00,2024,1,20.8,-156.64,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
164517,2020-01-27 11:28:39+00:00,2020,1,20.763872,-156.58538,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
164516,2020-01-27 11:26:29+00:00,2020,1,20.763872,-156.58538,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
647412,2026-02-26 09:06:08+00:00,2026,2,20.770947,-156.585248,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
652241,2026-03-18 09:13:34+00:00,2026,3,20.768756,-156.585236,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
523034,2025-01-18 17:11:34+00:00,2025,1,20.769622,-156.585217,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
446256,2024-03-16 12:20:59+00:00,2024,3,20.769268,-156.585088,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
647413,2026-02-26 09:08:16+00:00,2026,2,20.773568,-156.585043,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
447359,2024-01-07 09:07:53+00:00,2024,1,20.775455,-156.584935,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
521130,2025-01-08 09:13:13+00:00,2025,1,20.778182,-156.584905,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
613687,2025-11-25 00:00:00+00:00,2025,11,20.756539,-156.58488,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Autumn
621053,2025-12-20 09:29:16+00:00,2025,12,20.76121,-156.584787,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
621052,2025-12-20 08:29:45+00:00,2025,12,20.76121,-156.584787,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
624591,2025-12-20 10:22:25+00:00,2025,12,20.76121,-156.584787,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
270378,2022-08-01 00:00:00+00:00,2022,8,20.720554,-156.58453,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Summer
170235,2021-03-27 12:23:47+00:00,2021,3,20.721438,-156.58453,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
432276,2024-01-21 16:00:00+00:00,2024,1,20.8,-156.64,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
283529,2022-02-21 15:28:56+00:00,2022,2,20.725692,-156.58453,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
285969,2022-03-03 15:57:36+00:00,2022,3,20.725692,-156.58453,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
170239,2021-03-27 12:18:24+00:00,2021,3,20.726575,-156.58453,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
168762,2021-03-22 14:44:00+00:00,2021,3,20.747124,-156.58453,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
271641,2022-01-18 16:16:54+00:00,2022,1,20.756515,-156.58453,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
554360,2023-03-04 11:43:31+00:00,2023,3,20.784354,-156.58418,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
521113,2025-01-11 14:26:00+00:00,2025,1,20.779768,-156.584065,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
344229,2023-02-05 14:04:08+00:00,2023,2,20.724849,-156.584015,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
527708,2025-02-04 15:34:50+00:00,2025,2,20.756201,-156.584015,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
446261,2024-03-16 12:21:23+00:00,2024,3,20.76751,-156.584015,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
342187,2020-01-16 23:08:01+00:00,2020,1,20.775586,-156.584015,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
528124,2025-01-23 09:52:48+00:00,2025,1,20.780665,-156.583988,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
317414,2022-02-05 12:30:22+00:00,2022,2,20.756359,-156.583919,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
651848,2026-03-18 09:58:09+00:00,2026,3,20.750965,-156.583757,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
622448,2025-12-29 11:39:19+00:00,2025,12,20.742746,-156.583672,25.45,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
161175,2020-12-28 15:04:10+00:00,2020,12,20.754188,-156.583586,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
166076,2021-02-17 13:53:41+00:00,2021,2,20.754188,-156.583586,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
159312,2020-11-30 00:00:00+00:00,2020,11,20.768473,-156.583564,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Autumn
554367,2023-03-04 13:21:34+00:00,2023,3,20.764614,-156.583434,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
616314,2025-12-04 18:32:20+00:00,2025,12,20.766667,-156.583333,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
616229,2025-12-04 18:32:20+00:00,2025,12,20.766667,-156.583333,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
631405,2026-01-24 17:18:30+00:00,2026,1,20.743596,-156.583328,25.42,34.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
528792,2025-02-07 20:44:46+00:00,2025,2,20.786875,-156.583297,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
493431,2024-02-13 09:17:40+00:00,2024,2,20.763377,-156.583123,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
432265,2024-01-21 09:30:00+00:00,2024,1,20.8,-156.64,25.36,34.98,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
166080,2021-02-15 10:10:04+00:00,2021,2,20.759726,-156.583114,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
165842,2021-02-11 15:41:38+00:00,2021,2,20.771844,-156.583114,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
521112,2025-01-11 14:26:00+00:00,2025,1,20.784808,-156.583014,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
421366,2023-12-12 15:19:08+00:00,2023,12,20.752868,-156.582985,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
437053,2024-02-05 11:40:10+00:00,2024,2,20.771488,-156.582985,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
429691,2024-01-13 15:18:54+00:00,2024,1,20.775982,-156.582985,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
621057,2025-12-20 08:25:37+00:00,2025,12,20.781412,-156.582982,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
214910,2013-03-05 17:23:17+00:00,2013,3,20.778544,-156.582931,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
214911,2013-03-05 17:58:26+00:00,2013,3,20.778544,-156.582931,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
166766,2021-01-14 10:40:14+00:00,2021,1,20.763858,-156.582858,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
519096,2025-01-02 08:33:48+00:00,2025,1,20.784137,-156.582825,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
523036,2025-01-18 17:21:51+00:00,2025,1,20.768655,-156.582813,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
621056,2025-12-20 08:25:37+00:00,2025,12,20.781513,-156.582768,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
537207,2025-03-11 09:56:16+00:00,2025,3,20.774757,-156.582701,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
32937,2017-03-13 07:11:25+00:00,2017,3,20.720153,-156.582642,25.42,34.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
344220,2023-02-05 13:32:38+00:00,2023,2,20.723525,-156.582642,25.42,34.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
409684,2023-12-06 10:31:03+00:00,2023,12,20.778871,-156.582642,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
361259,2023-03-04 10:36:15+00:00,2023,3,20.76678,-156.582553,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
165727,2021-02-08 17:03:58+00:00,2021,2,20.762659,-156.582532,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
532318,2025-02-07 11:29:51+00:00,2025,2,20.729187,-156.582298,25.42,34.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
622446,2025-12-29 09:32:11+00:00,2025,12,20.750509,-156.582298,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
515787,2024-12-14 12:00:31+00:00,2024,12,20.78262,-156.58229,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Winter
531608,2025-02-12 14:56:31+00:00,2025,2,20.777647,-156.582247,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
170089,2021-02-16 10:40:38+00:00,2021,2,20.786909,-156.582226,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
321667,2022-01-28 14:18:54+00:00,2022,1,20.764567,-156.582125,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
453718,2024-03-18 15:24:17+00:00,2024,3,20.76616,-156.581953,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
523716,2025-01-16 08:42:40+00:00,2025,1,20.768955,-156.581757,25.34,35.0,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
537068,2025-03-09 18:10:26+00:00,2025,3,20.726012,-156.581612,25.42,34.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
518911,2024-12-31 14:31:58+00:00,2024,12,20.749067,-156.581543,25.42,34.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
